dsim_gene_id	dsim_symbol	dsim_symbol_clean	dmel_gene_id	dmel_symbol	match_status
FBgn0196307	Dsim\GD24994	GD24994			unmatched
FBgn0196308	Dsim\GD24995	GD24995			unmatched
FBgn0196310	Dsim\GD24997	GD24997			unmatched
FBgn0196312	Dsim\GD24999	GD24999			unmatched
FBgn0196313	Dsim\GD25000	GD25000			unmatched
FBgn0196314	Dsim\GD25001	GD25001			unmatched
FBgn0196315	Dsim\GD25002	GD25002			unmatched
FBgn0196316	Dsim\GD25003	GD25003			unmatched
FBgn0196317	Dsim\GD25004	GD25004			unmatched
FBgn0196318	Dsim\GD25005	GD25005			unmatched
FBgn0196319	Dsim\GD25007	GD25007			unmatched
FBgn0196320	Dsim\GD25008	GD25008			unmatched
FBgn0196321	Dsim\GD25009	GD25009			unmatched
FBgn0196322	Dsim\GD25010	GD25010			unmatched
FBgn0196323	Dsim\GD25011	GD25011			unmatched
FBgn0196324	Dsim\GD25012	GD25012			unmatched
FBgn0196325	Dsim\GD25013	GD25013			unmatched
FBgn0196326	Dsim\GD25014	GD25014			unmatched
FBgn0196328	Dsim\GD25016	GD25016			unmatched
FBgn0196329	Dsim\GD25017	GD25017			unmatched
FBgn0196332	Dsim\GD25020	GD25020			unmatched
FBgn0196333	Dsim\GD25021	GD25021			unmatched
FBgn0196334	Dsim\GD25022	GD25022			unmatched
FBgn0196335	Dsim\GD25023	GD25023			unmatched
FBgn0196336	Dsim\GD25024	GD25024			unmatched
FBgn0196337	Dsim\GD25025	GD25025			unmatched
FBgn0196338	Dsim\GD25026	GD25026			unmatched
FBgn0196339	Dsim\GD25027	GD25027			unmatched
FBgn0196340	Dsim\GD25028	GD25028			unmatched
FBgn0196342	Dsim\GD25030	GD25030			unmatched
FBgn0196344	Dsim\GD25032	GD25032			unmatched
FBgn0196345	Dsim\GD25033	GD25033			unmatched
FBgn0196348	Dsim\GD25036	GD25036			unmatched
FBgn0196349	Dsim\GD25037	GD25037			unmatched
FBgn0196351	Dsim\GD25039	GD25039			unmatched
FBgn0196352	Dsim\GD25040	GD25040			unmatched
FBgn0196353	Dsim\GD25041	GD25041			unmatched
FBgn0196354	Dsim\GD25042	GD25042			unmatched
FBgn0196355	Dsim\GD25043	GD25043			unmatched
FBgn0196356	Dsim\GD25044	GD25044			unmatched
FBgn0196357	Dsim\GD25045	GD25045			unmatched
FBgn0196358	Dsim\GD25046	GD25046			unmatched
FBgn0196359	Dsim\GD25047	GD25047			unmatched
FBgn0196361	Dsim\GD25049	GD25049			unmatched
FBgn0196362	Dsim\GD25050	GD25050			unmatched
FBgn0196363	Dsim\GD25051	GD25051			unmatched
FBgn0196364	Dsim\GD25052	GD25052			unmatched
FBgn0196365	Dsim\GD25053	GD25053			unmatched
FBgn0196367	Dsim\GD25055	GD25055			unmatched
FBgn0196368	Dsim\GD25056	GD25056			unmatched
FBgn0196369	Dsim\GD25057	GD25057			unmatched
FBgn0196370	Dsim\GD25058	GD25058			unmatched
FBgn0196371	Dsim\GD25059	GD25059			unmatched
FBgn0196372	Dsim\GD25060	GD25060			unmatched
FBgn0196373	Dsim\GD25061	GD25061			unmatched
FBgn0196374	Dsim\GD25062	GD25062			unmatched
FBgn0196375	Dsim\GD25063	GD25063			unmatched
FBgn0196376	Dsim\GD25064	GD25064			unmatched
FBgn0196377	Dsim\HP1Lcsd	HP1Lcsd	FBgn0263084	HP1Lcsd	matched
FBgn0196378	Dsim\GD25066	GD25066			unmatched
FBgn0196380	Dsim\GD25068	GD25068			unmatched
FBgn0196381	Dsim\GD25069	GD25069			unmatched
FBgn0196382	Dsim\GD25070	GD25070			unmatched
FBgn0196383	Dsim\GD25071	GD25071			unmatched
FBgn0196384	Dsim\GD25072	GD25072			unmatched
FBgn0196385	Dsim\GD25073	GD25073			unmatched
FBgn0196387	Dsim\GD25075	GD25075			unmatched
FBgn0196388	Dsim\GD25076	GD25076			unmatched
FBgn0196389	Dsim\GD25077	GD25077			unmatched
FBgn0196390	Dsim\GD25078	GD25078			unmatched
FBgn0196391	Dsim\GD25079	GD25079			unmatched
FBgn0196392	Dsim\GD25080	GD25080			unmatched
FBgn0196393	Dsim\GD25081	GD25081			unmatched
FBgn0196394	Dsim\GD25082	GD25082			unmatched
FBgn0196396	Dsim\GD25084	GD25084			unmatched
FBgn0196397	Dsim\GD25085	GD25085			unmatched
FBgn0196398	Dsim\GD25086	GD25086			unmatched
FBgn0196399	Dsim\GD25087	GD25087			unmatched
FBgn0196401	Dsim\GD25089	GD25089			unmatched
FBgn0196404	Dsim\GD25092	GD25092			unmatched
FBgn0196406	Dsim\GD25094	GD25094			unmatched
FBgn0196407	Dsim\GD25095	GD25095			unmatched
FBgn0196408	Dsim\GD25096	GD25096			unmatched
FBgn0196409	Dsim\GD25097	GD25097			unmatched
FBgn0196410	Dsim\GD25098	GD25098			unmatched
FBgn0196411	Dsim\GD25099	GD25099			unmatched
FBgn0196412	Dsim\GD25100	GD25100			unmatched
FBgn0196414	Dsim\GD25102	GD25102			unmatched
FBgn0196416	Dsim\GD25104	GD25104			unmatched
FBgn0196417	Dsim\GD25105	GD25105			unmatched
FBgn0196418	Dsim\GD25106	GD25106			unmatched
FBgn0196419	Dsim\Obp58c	Obp58c	FBgn0034769	Obp58c	matched
FBgn0196420	Dsim\GD25108	GD25108			unmatched
FBgn0196421	Dsim\GD25109	GD25109			unmatched
FBgn0196422	Dsim\GD25110	GD25110			unmatched
FBgn0196423	Dsim\GD25111	GD25111			unmatched
FBgn0196424	Dsim\GD25112	GD25112			unmatched
FBgn0196425	Dsim\GD25113	GD25113			unmatched
FBgn0196426	Dsim\GD25114	GD25114			unmatched
FBgn0196427	Dsim\GD25115	GD25115			unmatched
FBgn0196428	Dsim\GD25116	GD25116			unmatched
FBgn0196429	Dsim\GD25117	GD25117			unmatched
FBgn0196430	Dsim\GD25118	GD25118			unmatched
FBgn0196431	Dsim\GD25119	GD25119			unmatched
FBgn0196432	Dsim\GD25120	GD25120			unmatched
FBgn0196433	Dsim\GD25121	GD25121			unmatched
FBgn0196434	Dsim\GD25122	GD25122			unmatched
FBgn0196435	Dsim\GD25123	GD25123			unmatched
FBgn0196436	Dsim\GD25124	GD25124			unmatched
FBgn0196440	Dsim\GD25128	GD25128			unmatched
FBgn0196441	Dsim\GD25129	GD25129			unmatched
FBgn0196442	Dsim\GD25130	GD25130			unmatched
FBgn0196443	Dsim\GD25131	GD25131			unmatched
FBgn0196444	Dsim\GD25132	GD25132			unmatched
FBgn0196445	Dsim\GD25133	GD25133			unmatched
FBgn0196446	Dsim\GD25134	GD25134			unmatched
FBgn0196447	Dsim\GD25135	GD25135			unmatched
FBgn0196449	Dsim\GD25137	GD25137			unmatched
FBgn0196450	Dsim\GD25138	GD25138			unmatched
FBgn0196451	Dsim\GD25139	GD25139			unmatched
FBgn0196453	Dsim\GD25141	GD25141			unmatched
FBgn0196454	Dsim\GD25142	GD25142			unmatched
FBgn0196455	Dsim\GD25143	GD25143			unmatched
FBgn0196456	Dsim\GD25144	GD25144			unmatched
FBgn0196457	Dsim\GD25145	GD25145			unmatched
FBgn0196459	Dsim\GD25147	GD25147			unmatched
FBgn0196460	Dsim\GD25148	GD25148			unmatched
FBgn0196461	Dsim\GD25149	GD25149			unmatched
FBgn0196462	Dsim\GD25150	GD25150			unmatched
FBgn0196463	Dsim\GD25151	GD25151			unmatched
FBgn0196464	Dsim\GD25152	GD25152			unmatched
FBgn0196466	Dsim\GD25154	GD25154			unmatched
FBgn0196467	Dsim\GD25155	GD25155			unmatched
FBgn0196468	Dsim\GD25156	GD25156			unmatched
FBgn0196469	Dsim\GD25157	GD25157			unmatched
FBgn0196470	Dsim\GD25158	GD25158			unmatched
FBgn0196471	Dsim\GD25159	GD25159			unmatched
FBgn0196472	Dsim\GD25160	GD25160			unmatched
FBgn0196473	Dsim\GD25161	GD25161			unmatched
FBgn0196474	Dsim\GD25162	GD25162			unmatched
FBgn0196475	Dsim\GD25163	GD25163			unmatched
FBgn0196476	Dsim\GD25164	GD25164			unmatched
FBgn0196477	Dsim\GD25165	GD25165			unmatched
FBgn0196478	Dsim\GD25166	GD25166			unmatched
FBgn0196479	Dsim\GD25167	GD25167			unmatched
FBgn0196480	Dsim\GD25168	GD25168			unmatched
FBgn0196481	Dsim\GD25169	GD25169			unmatched
FBgn0196482	Dsim\GD25170	GD25170			unmatched
FBgn0196483	Dsim\GD25171	GD25171			unmatched
FBgn0196484	Dsim\GD25172	GD25172			unmatched
FBgn0196485	Dsim\GD25173	GD25173			unmatched
FBgn0196486	Dsim\GD25174	GD25174			unmatched
FBgn0196487	Dsim\GD25175	GD25175			unmatched
FBgn0196488	Dsim\GD25176	GD25176			unmatched
FBgn0196490	Dsim\GD25178	GD25178			unmatched
FBgn0196491	Dsim\GD25179	GD25179			unmatched
FBgn0196492	Dsim\GD25180	GD25180			unmatched
FBgn0196493	Dsim\GD25181	GD25181			unmatched
FBgn0196494	Dsim\GD25182	GD25182			unmatched
FBgn0196495	Dsim\GD25183	GD25183			unmatched
FBgn0196496	Dsim\GD25184	GD25184			unmatched
FBgn0196497	Dsim\GD25185	GD25185			unmatched
FBgn0196498	Dsim\GD25186	GD25186			unmatched
FBgn0196499	Dsim\GD25187	GD25187			unmatched
FBgn0196500	Dsim\GD25188	GD25188			unmatched
FBgn0196502	Dsim\GD25190	GD25190			unmatched
FBgn0196503	Dsim\GD25191	GD25191			unmatched
FBgn0196504	Dsim\GD25192	GD25192			unmatched
FBgn0196505	Dsim\GD25193	GD25193			unmatched
FBgn0196506	Dsim\GD25194	GD25194			unmatched
FBgn0196507	Dsim\GD25195	GD25195			unmatched
FBgn0196508	Dsim\GD25196	GD25196			unmatched
FBgn0196509	Dsim\GD25197	GD25197			unmatched
FBgn0196510	Dsim\GD25198	GD25198			unmatched
FBgn0196511	Dsim\GD25199	GD25199			unmatched
FBgn0196512	Dsim\GD25200	GD25200			unmatched
FBgn0196513	Dsim\GD25201	GD25201			unmatched
FBgn0196514	Dsim\GD25202	GD25202			unmatched
FBgn0196515	Dsim\GD25203	GD25203			unmatched
FBgn0196516	Dsim\GD25204	GD25204			unmatched
FBgn0196518	Dsim\GD25206	GD25206			unmatched
FBgn0196519	Dsim\GD25207	GD25207			unmatched
FBgn0196520	Dsim\GD25208	GD25208			unmatched
FBgn0196521	Dsim\GD25209	GD25209			unmatched
FBgn0196522	Dsim\GD25210	GD25210			unmatched
FBgn0196523	Dsim\GD25211	GD25211			unmatched
FBgn0196524	Dsim\GD25212	GD25212			unmatched
FBgn0196525	Dsim\GD25213	GD25213			unmatched
FBgn0196526	Dsim\GD25214	GD25214			unmatched
FBgn0196527	Dsim\GD25215	GD25215			unmatched
FBgn0196529	Dsim\GD25217	GD25217			unmatched
FBgn0196530	Dsim\GD25218	GD25218			unmatched
FBgn0196531	Dsim\GD25219	GD25219			unmatched
FBgn0196532	Dsim\GD25220	GD25220			unmatched
FBgn0196533	Dsim\GD25221	GD25221			unmatched
FBgn0196534	Dsim\GD25222	GD25222			unmatched
FBgn0196535	Dsim\GD25223	GD25223			unmatched
FBgn0196536	Dsim\GD25224	GD25224			unmatched
FBgn0196537	Dsim\GD25225	GD25225			unmatched
FBgn0196538	Dsim\GD25226	GD25226			unmatched
FBgn0196539	Dsim\GD25227	GD25227			unmatched
FBgn0196540	Dsim\GD25228	GD25228			unmatched
FBgn0196541	Dsim\GD25229	GD25229			unmatched
FBgn0196543	Dsim\GD25231	GD25231			unmatched
FBgn0196544	Dsim\GD25232	GD25232			unmatched
FBgn0196546	Dsim\GD25234	GD25234			unmatched
FBgn0196547	Dsim\GD25235	GD25235			unmatched
FBgn0196548	Dsim\GD25236	GD25236			unmatched
FBgn0196549	Dsim\GD25237	GD25237			unmatched
FBgn0196550	Dsim\GD25238	GD25238			unmatched
FBgn0196551	Dsim\GD25239	GD25239			unmatched
FBgn0196552	Dsim\GD25240	GD25240			unmatched
FBgn0196554	Dsim\GD25242	GD25242			unmatched
FBgn0196555	Dsim\GD25243	GD25243			unmatched
FBgn0196557	Dsim\GD25245	GD25245			unmatched
FBgn0196558	Dsim\GD25246	GD25246			unmatched
FBgn0196559	Dsim\GD25247	GD25247			unmatched
FBgn0196560	Dsim\GD25248	GD25248			unmatched
FBgn0196561	Dsim\GD25249	GD25249			unmatched
FBgn0196562	Dsim\GD25250	GD25250			unmatched
FBgn0196563	Dsim\GD25251	GD25251			unmatched
FBgn0196564	Dsim\GD25252	GD25252			unmatched
FBgn0196566	Dsim\GD25254	GD25254			unmatched
FBgn0196567	Dsim\GD25255	GD25255			unmatched
FBgn0196568	Dsim\GD25256	GD25256			unmatched
FBgn0196569	Dsim\GD25257	GD25257			unmatched
FBgn0196570	Dsim\GD25258	GD25258			unmatched
FBgn0196571	Dsim\GD25259	GD25259			unmatched
FBgn0196572	Dsim\GD25260	GD25260			unmatched
FBgn0196573	Dsim\GD25261	GD25261			unmatched
FBgn0196574	Dsim\GD25262	GD25262			unmatched
FBgn0196575	Dsim\GD25263	GD25263			unmatched
FBgn0196576	Dsim\GD25264	GD25264			unmatched
FBgn0196577	Dsim\GD25265	GD25265			unmatched
FBgn0196579	Dsim\GD25267	GD25267			unmatched
FBgn0196580	Dsim\GD25268	GD25268			unmatched
FBgn0196581	Dsim\GD25269	GD25269			unmatched
FBgn0196582	Dsim\GD25270	GD25270			unmatched
FBgn0196583	Dsim\GD25271	GD25271			unmatched
FBgn0196584	Dsim\GD25272	GD25272			unmatched
FBgn0196585	Dsim\GD25273	GD25273			unmatched
FBgn0196587	Dsim\GD25277	GD25277			unmatched
FBgn0196588	Dsim\GD25278	GD25278			unmatched
FBgn0196589	Dsim\GD25279	GD25279			unmatched
FBgn0196591	Dsim\GD25281	GD25281			unmatched
FBgn0196592	Dsim\GD25282	GD25282			unmatched
FBgn0196593	Dsim\GD25283	GD25283			unmatched
FBgn0196594	Dsim\GD25284	GD25284			unmatched
FBgn0196595	Dsim\GD25289	GD25289			unmatched
FBgn0196596	Dsim\GD25298	GD25298			unmatched
FBgn0196601	Dsim\GD25303	GD25303			unmatched
FBgn0196602	Dsim\GD25304	GD25304			unmatched
FBgn0196603	Dsim\Obp56g	Obp56g	FBgn0034474	Obp56g	matched
FBgn0196604	Dsim\GD25306	GD25306			unmatched
FBgn0196605	Dsim\Obp56c	Obp56c	FBgn0046879	Obp56c	matched
FBgn0196606	Dsim\Obp56b	Obp56b	FBgn0046880	Obp56b	matched
FBgn0196607	Dsim\GD25309	GD25309			unmatched
FBgn0196608	Dsim\GD25310	GD25310			unmatched
FBgn0196609	Dsim\GD25311	GD25311			unmatched
FBgn0196610	Dsim\GD25312	GD25312			unmatched
FBgn0196613	Dsim\GD25315	GD25315			unmatched
FBgn0196614	Dsim\GD25316	GD25316			unmatched
FBgn0196615	Dsim\GD25317	GD25317			unmatched
FBgn0196616	Dsim\GD25318	GD25318			unmatched
FBgn0196617	Dsim\GD25319	GD25319			unmatched
FBgn0196618	Dsim\GD25320	GD25320			unmatched
FBgn0196619	Dsim\GD25321	GD25321			unmatched
FBgn0196621	Dsim\GD25323	GD25323			unmatched
FBgn0196622	Dsim\GD25324	GD25324			unmatched
FBgn0196623	Dsim\GD25325	GD25325			unmatched
FBgn0196624	Dsim\GD25326	GD25326			unmatched
FBgn0196626	Dsim\GD25328	GD25328			unmatched
FBgn0196627	Dsim\GD25329	GD25329			unmatched
FBgn0196628	Dsim\GD25330	GD25330			unmatched
FBgn0196629	Dsim\GD25331	GD25331			unmatched
FBgn0196630	Dsim\GD25332	GD25332			unmatched
FBgn0196631	Dsim\GD25333	GD25333			unmatched
FBgn0196632	Dsim\GD25334	GD25334			unmatched
FBgn0196633	Dsim\GD25335	GD25335			unmatched
FBgn0196634	Dsim\GD25336	GD25336			unmatched
FBgn0196635	Dsim\GD25337	GD25337			unmatched
FBgn0196636	Dsim\GD25338	GD25338			unmatched
FBgn0196637	Dsim\GD25339	GD25339			unmatched
FBgn0196638	Dsim\GD25340	GD25340			unmatched
FBgn0196639	Dsim\GD25341	GD25341			unmatched
FBgn0196641	Dsim\GD25343	GD25343			unmatched
FBgn0196642	Dsim\GD25344	GD25344			unmatched
FBgn0196643	Dsim\GD25346	GD25346			unmatched
FBgn0196645	Dsim\Jheh3	Jheh3	FBgn0034406	Jheh3	matched
FBgn0196646	Dsim\GD25349	GD25349			unmatched
FBgn0196647	Dsim\Jheh1	Jheh1	FBgn0010053	Jheh1	matched
FBgn0196648	Dsim\GD25351	GD25351			unmatched
FBgn0196649	Dsim\GD25352	GD25352			unmatched
FBgn0196650	Dsim\GD25353	GD25353			unmatched
FBgn0196653	Dsim\GD25356	GD25356			unmatched
FBgn0196654	Dsim\GD25357	GD25357			unmatched
FBgn0196655	Dsim\GD25358	GD25358			unmatched
FBgn0196656	Dsim\GD25359	GD25359			unmatched
FBgn0196658	Dsim\GD25361	GD25361			unmatched
FBgn0196659	Dsim\GD25362	GD25362			unmatched
FBgn0196660	Dsim\GD25363	GD25363			unmatched
FBgn0196661	Dsim\GD25364	GD25364			unmatched
FBgn0196663	Dsim\GD25366	GD25366			unmatched
FBgn0196664	Dsim\GD25367	GD25367			unmatched
FBgn0196665	Dsim\GD25368	GD25368			unmatched
FBgn0196666	Dsim\GD25369	GD25369			unmatched
FBgn0196667	Dsim\GD25370	GD25370			unmatched
FBgn0196668	Dsim\GD25371	GD25371			unmatched
FBgn0196669	Dsim\GD25372	GD25372			unmatched
FBgn0196672	Dsim\GD25375	GD25375			unmatched
FBgn0196673	Dsim\GD25376	GD25376			unmatched
FBgn0196674	Dsim\GD25377	GD25377			unmatched
FBgn0196675	Dsim\GD25378	GD25378			unmatched
FBgn0196676	Dsim\GD25379	GD25379			unmatched
FBgn0196677	Dsim\GD25380	GD25380			unmatched
FBgn0196678	Dsim\GD25381	GD25381			unmatched
FBgn0196679	Dsim\GD25382	GD25382			unmatched
FBgn0196682	Dsim\GD25385	GD25385			unmatched
FBgn0196685	Dsim\GD25388	GD25388			unmatched
FBgn0196686	Dsim\GD25389	GD25389			unmatched
FBgn0196688	Dsim\GD25391	GD25391			unmatched
FBgn0196689	Dsim\GD25392	GD25392			unmatched
FBgn0196690	Dsim\GD25394	GD25394			unmatched
FBgn0196691	Dsim\GD25395	GD25395			unmatched
FBgn0196692	Dsim\GD25396	GD25396			unmatched
FBgn0196693	Dsim\GD25397	GD25397			unmatched
FBgn0196695	Dsim\GD25399	GD25399			unmatched
FBgn0196696	Dsim\GD25400	GD25400			unmatched
FBgn0196702	Dsim\GD25406	GD25406			unmatched
FBgn0196704	Dsim\GD25408	GD25408			unmatched
FBgn0196705	Dsim\GD25409	GD25409			unmatched
FBgn0196706	Dsim\GD25410	GD25410			unmatched
FBgn0196707	Dsim\GD25412	GD25412			unmatched
FBgn0196708	Dsim\GD25413	GD25413			unmatched
FBgn0196709	Dsim\GD25414	GD25414			unmatched
FBgn0196711	Dsim\GD25416	GD25416			unmatched
FBgn0196712	Dsim\GD25417	GD25417			unmatched
FBgn0196713	Dsim\GD25418	GD25418			unmatched
FBgn0196714	Dsim\GD25419	GD25419			unmatched
FBgn0196715	Dsim\GD25420	GD25420			unmatched
FBgn0196716	Dsim\GD25421	GD25421			unmatched
FBgn0196717	Dsim\GD25422	GD25422			unmatched
FBgn0196718	Dsim\GD25423	GD25423			unmatched
FBgn0196719	Dsim\GD25424	GD25424			unmatched
FBgn0196720	Dsim\GD25425	GD25425			unmatched
FBgn0196721	Dsim\GD25426	GD25426			unmatched
FBgn0196723	Dsim\GD25428	GD25428			unmatched
FBgn0196724	Dsim\GD25429	GD25429			unmatched
FBgn0196725	Dsim\GD25430	GD25430			unmatched
FBgn0196726	Dsim\GD25431	GD25431			unmatched
FBgn0196727	Dsim\GD25432	GD25432			unmatched
FBgn0196728	Dsim\GD25433	GD25433			unmatched
FBgn0196730	Dsim\GD25435	GD25435			unmatched
FBgn0196731	Dsim\GD25436	GD25436			unmatched
FBgn0196732	Dsim\GD25437	GD25437			unmatched
FBgn0196733	Dsim\GD25438	GD25438			unmatched
FBgn0196734	Dsim\GD25439	GD25439			unmatched
FBgn0196735	Dsim\GD25440	GD25440			unmatched
FBgn0196736	Dsim\GD25441	GD25441			unmatched
FBgn0196737	Dsim\GD25442	GD25442			unmatched
FBgn0196738	Dsim\GD25443	GD25443			unmatched
FBgn0196739	Dsim\GD25444	GD25444			unmatched
FBgn0196740	Dsim\GD25445	GD25445			unmatched
FBgn0196741	Dsim\GD25446	GD25446			unmatched
FBgn0196742	Dsim\GD25447	GD25447			unmatched
FBgn0196743	Dsim\GD25448	GD25448			unmatched
FBgn0196744	Dsim\GD25449	GD25449			unmatched
FBgn0196745	Dsim\GD25450	GD25450			unmatched
FBgn0196747	Dsim\GD25452	GD25452			unmatched
FBgn0196748	Dsim\GD25453	GD25453			unmatched
FBgn0196749	Dsim\GD25454	GD25454			unmatched
FBgn0196751	Dsim\Oxp	Oxp	FBgn0034255	Oxp	matched
FBgn0196752	Dsim\GD25458	GD25458			unmatched
FBgn0196754	Dsim\GD25460	GD25460			unmatched
FBgn0196755	Dsim\GD25461	GD25461			unmatched
FBgn0196756	Dsim\GD25462	GD25462			unmatched
FBgn0196757	Dsim\GD25464	GD25464			unmatched
FBgn0196758	Dsim\GD25465	GD25465			unmatched
FBgn0196759	Dsim\GD25466	GD25466			unmatched
FBgn0196760	Dsim\GD25467	GD25467			unmatched
FBgn0196763	Dsim\GD25470	GD25470			unmatched
FBgn0196767	Dsim\GD25474	GD25474			unmatched
FBgn0196768	Dsim\GD25475	GD25475			unmatched
FBgn0196769	Dsim\GD25476	GD25476			unmatched
FBgn0196770	Dsim\GD25477	GD25477			unmatched
FBgn0196771	Dsim\GD25478	GD25478			unmatched
FBgn0196772	Dsim\GD25479	GD25479			unmatched
FBgn0196773	Dsim\GD25480	GD25480			unmatched
FBgn0196774	Dsim\GD25481	GD25481			unmatched
FBgn0196775	Dsim\GD25482	GD25482			unmatched
FBgn0196776	Dsim\GD25483	GD25483			unmatched
FBgn0196777	Dsim\GD25484	GD25484			unmatched
FBgn0196778	Dsim\GD25485	GD25485			unmatched
FBgn0196780	Dsim\GD25487	GD25487			unmatched
FBgn0196781	Dsim\GD25488	GD25488			unmatched
FBgn0196782	Dsim\GD25489	GD25489			unmatched
FBgn0196783	Dsim\GD25490	GD25490			unmatched
FBgn0196784	Dsim\GD25491	GD25491			unmatched
FBgn0196785	Dsim\GD25492	GD25492			unmatched
FBgn0196786	Dsim\GD25495	GD25495			unmatched
FBgn0196787	Dsim\GD25496	GD25496			unmatched
FBgn0196788	Dsim\GD25497	GD25497			unmatched
FBgn0196789	Dsim\GD25498	GD25498			unmatched
FBgn0196790	Dsim\GD25499	GD25499			unmatched
FBgn0196791	Dsim\GD25500	GD25500			unmatched
FBgn0196792	Dsim\GD25501	GD25501			unmatched
FBgn0196793	Dsim\GD25502	GD25502			unmatched
FBgn0196794	Dsim\GD25503	GD25503			unmatched
FBgn0196795	Dsim\GD25504	GD25504			unmatched
FBgn0196796	Dsim\GD25505	GD25505			unmatched
FBgn0196797	Dsim\GD25506	GD25506			unmatched
FBgn0196798	Dsim\GD25507	GD25507			unmatched
FBgn0196800	Dsim\GD25509	GD25509			unmatched
FBgn0196801	Dsim\GD25510	GD25510			unmatched
FBgn0196802	Dsim\GD25511	GD25511			unmatched
FBgn0196803	Dsim\GD25512	GD25512			unmatched
FBgn0196804	Dsim\GD25513	GD25513			unmatched
FBgn0196805	Dsim\GD25514	GD25514			unmatched
FBgn0196806	Dsim\GD25515	GD25515			unmatched
FBgn0196807	Dsim\GD25516	GD25516			unmatched
FBgn0196808	Dsim\GD25521	GD25521			unmatched
FBgn0196809	Dsim\GD25522	GD25522			unmatched
FBgn0196810	Dsim\GD25523	GD25523			unmatched
FBgn0196811	Dsim\GD25524	GD25524			unmatched
FBgn0196812	Dsim\GD25525	GD25525			unmatched
FBgn0196814	Dsim\GD25528	GD25528			unmatched
FBgn0196815	Dsim\GD25529	GD25529			unmatched
FBgn0196816	Dsim\GD25530	GD25530			unmatched
FBgn0196817	Dsim\GD25531	GD25531			unmatched
FBgn0196818	Dsim\GD25532	GD25532			unmatched
FBgn0196819	Dsim\GD25533	GD25533			unmatched
FBgn0196820	Dsim\GD25534	GD25534			unmatched
FBgn0196821	Dsim\GD25535	GD25535			unmatched
FBgn0196822	Dsim\GD25536	GD25536			unmatched
FBgn0196823	Dsim\GD25537	GD25537			unmatched
FBgn0196824	Dsim\GD25538	GD25538			unmatched
FBgn0196826	Dsim\GD25540	GD25540			unmatched
FBgn0196827	Dsim\GD25541	GD25541			unmatched
FBgn0196828	Dsim\GD25542	GD25542			unmatched
FBgn0196829	Dsim\GD25543	GD25543			unmatched
FBgn0196830	Dsim\GD25544	GD25544			unmatched
FBgn0196831	Dsim\GD25545	GD25545			unmatched
FBgn0196832	Dsim\GD25546	GD25546			unmatched
FBgn0196833	Dsim\GD25547	GD25547			unmatched
FBgn0196834	Dsim\GD25548	GD25548			unmatched
FBgn0196835	Dsim\GD25549	GD25549			unmatched
FBgn0196836	Dsim\GD25550	GD25550			unmatched
FBgn0196837	Dsim\GD25551	GD25551			unmatched
FBgn0196838	Dsim\GD25552	GD25552			unmatched
FBgn0196839	Dsim\GD25553	GD25553			unmatched
FBgn0196841	Dsim\GD25555	GD25555			unmatched
FBgn0196842	Dsim\GD25556	GD25556			unmatched
FBgn0196843	Dsim\GD25557	GD25557			unmatched
FBgn0196844	Dsim\GD25558	GD25558			unmatched
FBgn0196845	Dsim\GD25559	GD25559			unmatched
FBgn0196846	Dsim\GD25560	GD25560			unmatched
FBgn0196847	Dsim\GD25561	GD25561			unmatched
FBgn0196848	Dsim\GD25562	GD25562			unmatched
FBgn0196849	Dsim\GD25563	GD25563			unmatched
FBgn0196850	Dsim\GD25564	GD25564			unmatched
FBgn0196851	Dsim\GD25565	GD25565			unmatched
FBgn0196852	Dsim\GD25566	GD25566			unmatched
FBgn0196853	Dsim\GD25567	GD25567			unmatched
FBgn0196855	Dsim\GD25569	GD25569			unmatched
FBgn0196856	Dsim\GD25570	GD25570			unmatched
FBgn0196857	Dsim\GD25571	GD25571			unmatched
FBgn0196859	Dsim\GD25573	GD25573			unmatched
FBgn0196860	Dsim\GD25574	GD25574			unmatched
FBgn0196861	Dsim\GD25575	GD25575			unmatched
FBgn0196862	Dsim\GD25576	GD25576			unmatched
FBgn0196863	Dsim\GD25577	GD25577			unmatched
FBgn0196864	Dsim\GD25578	GD25578			unmatched
FBgn0196865	Dsim\GD25579	GD25579			unmatched
FBgn0196869	Dsim\GD25583	GD25583			unmatched
FBgn0196870	Dsim\GD25584	GD25584			unmatched
FBgn0196872	Dsim\GD25586	GD25586			unmatched
FBgn0196873	Dsim\GD25587	GD25587			unmatched
FBgn0196874	Dsim\GD25588	GD25588			unmatched
FBgn0196875	Dsim\GD25589	GD25589			unmatched
FBgn0196876	Dsim\GD25590	GD25590			unmatched
FBgn0196878	Dsim\GD25592	GD25592			unmatched
FBgn0196879	Dsim\GD25593	GD25593			unmatched
FBgn0196880	Dsim\GD25594	GD25594			unmatched
FBgn0196881	Dsim\GD25595	GD25595			unmatched
FBgn0196882	Dsim\GD25596	GD25596			unmatched
FBgn0196883	Dsim\GD25597	GD25597			unmatched
FBgn0196886	Dsim\GD25600	GD25600			unmatched
FBgn0196887	Dsim\GD25601	GD25601			unmatched
FBgn0196889	Dsim\GD25603	GD25603			unmatched
FBgn0196890	Dsim\GD25604	GD25604			unmatched
FBgn0196891	Dsim\GD25605	GD25605			unmatched
FBgn0196892	Dsim\GD25606	GD25606			unmatched
FBgn0196893	Dsim\GD25607	GD25607			unmatched
FBgn0196894	Dsim\GD25608	GD25608			unmatched
